date,avg_price,CPI,consumer_price_growth_rate,food_non_alcoholic_beverages,liquor_tobacco,clothes_shoes,housing_water_electricity_fuel,household_goods_housekeeping_services,sanitation,traffic,communication,entertainment_culture,education,food_accommodation,other_goods_services,033_Production_per_cultivation_area,031_Production_per_cultivation_area,055_Production_per_cultivation_area,054_Production_per_cultivation_area,02_Production_per_cultivation_area,061_Production_per_cultivation_area,063_Production_per_cultivation_area,041_Production_per_cultivation_area,043_Production_per_cultivation_area,domestic_oil,international_oil
2008-01-16,39400,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-01-17,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-01-18,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-01-21,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-01-22,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-01-23,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-01-24,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-01-25,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-01-28,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-01-29,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-01-30,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-01-31,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-02-01,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-04,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-05,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-11,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-12,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-13,39600,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-14,39800,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-15,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-18,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-19,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-20,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-21,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-22,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-25,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-26,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-27,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
2008-02-28,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39479,
02/29,40000,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
2008-03-03,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-04,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-05,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-06,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-07,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-10,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-11,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-12,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-13,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-14,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-17,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-18,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-19,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-20,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-21,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-24,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-25,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-26,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-27,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-28,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-03-31,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-01,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-02,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-03,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-04,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-07,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-08,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-10,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-11,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-14,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-15,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-16,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-17,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-18,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-21,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-22,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-23,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-24,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-25,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-28,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-29,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-04-30,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-02,40000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-06,40100,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-07,40200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-08,40200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-09,40200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-13,40200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-14,40200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-15,40200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-16,40200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-19,40200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-20,40200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-21,40200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-22,40200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-23,40200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-26,40200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-27,40300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-28,40300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-29,40300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-05-30,40300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-02,40700,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-03,40900,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-04,40900,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-05,41100,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-09,41200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-10,41200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-11,41200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-12,41200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-13,41200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-16,41200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-17,41200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-18,41200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-19,41200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-20,41200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-23,41200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-24,41200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-25,41200,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-26,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-27,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-06-30,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-01,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-02,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-03,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-04,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-07,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-08,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-09,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-10,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-11,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-14,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-15,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-16,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-17,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-18,41300,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-21,41500,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-22,41500,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-23,41900,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-24,42000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
2008-07-25,42000,86.1,4.7,4.9,0.5,2.6,4.3,4.4,1.9,8.8,-1.4,1.5,5.5,4.8,9,7.09,5.57,5.9,5.82,5.7,5.1,2.24,6.47,17.37,39448,
